AK,Aleutians East Borough,2744,19,0
IL,Sangamon,195716,2619,1833
IL,Schuyler,6730,80,96
IL,Scott,5193,59,57
IL,Shelby,21803,274,240
IL,Stark,6019,78,82
IL,Stephenson,46537,563,531
IL,Tazewell,132466,1752,1341
IL,Union,18005,241,229
IL,Vermilion,80067,1058,941
IL,Wabash,11997,154,147
IL,Warren,17409,215,194
IL,Washington,14560,190,161
IL,Wayne,16294,192,204
IL,White,14661,182,217
IL,Whiteside,58961,759,650
IL,Will,685251,10772,3698
IL,Williamson,65169,824,735
IL,Winnebago,299702,4228,2582
IL,Woodford,38862,541,341
IN,Adams,34256,657,319
IN,Allen,353888,5324,2704
IN,Bartholomew,76063,1085,684
IN,Benton,8613,119,83
IN,Blackford,13051,133,161
IN,Boone,56287,777,448
IN,Brown,14548,102,137
IN,Carroll,19752,220,165
IN,Cass,39065,547,387
IN,Clark,108634,1451,1055
IN,Clay,26533,333,295
IN,Clinton,34367,517,337
IN,Crawford,10540,109,115
IN,Daviess,30620,516,291
IN,Dearborn,50502,673,421
IN,Decatur,25079,366,241
IN,DeKalb,42060,568,360
IN,Delaware,115192,1301,1157
IN,Dubois,41419,578,366
IN,Elkhart,200502,3381,1438
IN,Fayette,24101,307,293
IN,Floyd,74426,934,664
IN,Fountain,16852,211,195
IN,Franklin,23148,314,210
IN,Fulton,20265,256,219
IN,Gibson,32750,404,313
IN,Grant,68796,773,776
IN,Greene,32463,387,349
IN,Hamilton,279287,4273,1226
IN,Hancock,68334,1025,543
IN,Harrison,37562,464,352
IN,Hendricks,140606,1804,862
IN,Henry,47827,546,546
IN,Howard,82895,1073,878
IN,Huntington,37777,460,410
IN,Jackson,42362,572,422
IN,Jasper,32816,469,297
IN,Jay,21117,298,212
IN,Jefferson,33010,377,319
IN,Jennings,28043,372,252
IN,Johnson,141501,1963,1164
IN,Knox,37907,465,447
IN,Kosciusko,76499,1088,613
IN,LaGrange,37204,719,238
IN,Lake,494211,7038,4684
IN,LaPorte,111063,1361,1059
IN,Lawrence,45842,517,485
IN,Madison,131417,1617,1429
IN,Marion,890879,14294,7307
IN,Marshall,46903,673,422
IN,Martin,9946,114,112
IN,Miami,36001,412,317
IN,Monroe,130738,1420,813
IN,Montgomery,37862,481,364
IN,Morgan,70876,898,589
IN,Newton,13736,144,143
IN,Noble,48028,697,397
IN,Ohio,5909,65,48
IN,Orange,19559,241,211
IN,Owen,22397,235,220
IN,Parke,16896,194,149
IN,Perry,18812,235,186
IN,Pike,12259,149,152
IN,Porter,163598,2009,1217
IN,Posey,26004,255,206
IN,Pulaski,13614,165,162
IN,Putnam,36837,423,315
IN,Randolph,25696,299,273
IN,Ripley,27421,384,278
IN,Rush,17175,192,183
IN,St. Joseph,267613,3797,2339
IN,Scott,23624,279,261
IN,Shelby,44503,566,413
IN,Spencer,20039,229,194
IN,Starke,23530,342,261
IN,Steuben,33579,414,283
IN,Sullivan,21153,223,242
IN,Switzerland,9675,113,97
IN,Tippecanoe,167964,2262,1054
IN,Tipton,15892,190,156
IN,Union,7040,92,69
IN,Vanderburgh,175434,2382,1852
IN,Vermillion,16172,203,228
IN,Vigo,105967,1324,1112
IN,Wabash,32558,360,400
IN,Warren,8491,87,98
IN,Warrick,58521,730,506
IN,Washington,27729,338,280
IN,Wayne,67552,854,762
IN,Wells,27566,350,257
IN,White,23452,312,272
IN,Whitley,32861,434,292
KS,Allen,13203,160,165
KS,Anderson,7872,111,88
KS,Atchison,16411,228,160
KS,Barber,4593,55,52
KS,Barton,27464,376,279
KS,Bourbon,14884,228,178
KS,Brown,9927,136,129
KS,Butler,64084,860,552
KS,Chase,2798,32,30
KS,Chautauqua,3745,43,64
KS,Cherokee,21064,264,256
KS,Cheyenne,2700,26,40
KS,Clark,2081,26,22
KS,Clay,8704,121,96
KS,Cloud,9263,110,142
KS,Coffey,8436,107,107
KS,Comanche,1873,20,25
KS,Cowley,33634,459,361
KS,Crawford,38869,557,420
KS,Decatur,2855,22,53
KS,Dickinson,19015,239,235
KS,Doniphan,7624,75,78
KS,Douglas,116383,1343,614
KS,Edwards,3071,39,37
KS,Elk,3001,39,38
KS,Ellis,27739,388,251
KS,Ellsworth,6179,52,80
KS,Finney,42074,811,188
KS,Ford,33692,605,220
KS,Franklin,26441,397,212
KS,Geary,31751,689,202
KS,Gove,2480,25,33
KS,Graham,2435,20,34
KS,Grant,7353,128,43
KS,Gray,6005,95,61
KS,Greeley,1234,12,10
KS,Greenwood,6666,74,117
KS,Hamilton,2625,40,14
KS,Harper,5667,73,89
KS,Harvey,34247,427,346
KS,Haskell,4006,67,15
KS,Hodgeman,1906,26,15
KS,Jackson,13412,196,120
KS,Jefferson,18207,210,162
KS,Jewell,3059,25,45
KS,Johnson,542737,8008,3238
KS,Kearny,4169,51,32
KS,Kingman,7571,76,99
KS,Kiowa,2322,20,5
KS,Labette,21776,275,255
KS,Lane,1742,17,19
KS,Leavenworth,75227,992,559
KS,Lincoln,3123,31,46
KS,Linn,9335,112,88
KS,Logan,2549,23,21
KS,Lyon,33601,524,280
KS,McPherson,28866,352,341
KS,Marion,11982,123,177
KS,Marshall,10123,141,143
KS,Meade,4407,61,42
KS,Miami,30969,472,235
KS,Mitchell,6344,72,84
KS,Montgomery,34254,498,431
KS,Morris,5994,64,84
KS,Morton,3031,50,28
KS,Nemaha,9968,141,123
KS,Neosho,16046,229,200
KS,Ness,2835,31,46
KS,Norton,5330,53,63
KS,Osage,16104,192,171
KS,Osborne,3849,37,61
KS,Ottawa,5974,71,67
KS,Pawnee,6206,66,56
KS,Phillips,5272,63,89
KS,Pottawatomie,19994,329,159
KS,Pratt,9304,137,120
KS,Rawlins,2425,15,31
KS,Reno,63357,838,669
KS,Republic,4808,53,82
KS,Rice,10079,139,117
KS,Riley,71341,1030,322
KS,Rooks,4984,58,60
KS,Rush,3143,36,50
KS,Russell,6596,88,105
KS,Saline,54364,786,467
KS,Scott,4560,63,42
KS,Sedgwick,490864,8118,4038
KS,Seward,23013,478,114
KS,Shawnee,176255,2607,1677
KS,Sheridan,2435,34,35
KS,Sherman,5860,76,61
KS,Smith,3753,43,71
KS,Stafford,4342,45,57
KS,Stanton,2107,35,9
KS,Stevens,5129,85,38
KS,Sumner,23488,318,236
KS,Thomas,7343,84,76
KS,Trego,2920,40,40
KS,Wabaunsee,6846,93,62
KS,Wallace,1408,18,11
KS,Washington,5683,60,77
KS,Wichita,2109,30,13
KS,Wilson,9474,108,122
KS,Woodson,3240,31,58
KS,Wyandotte,155085,2644,1353
KY,Adair,18029,211,185
KY,Allen,18982,241,203
KY,Anderson,21790,253,186
KY,Ballard,8161,98,105
KY,Barren,41747,570,453
KY,Bath,11618,156,127
KY,Bell,28972,355,369
KY,Boone,118576,1873,744
KY,Bourbon,19729,244,194
KY,Boyd,48527,574,572
KY,Boyle,29263,323,311
KY,Bracken,8653,115,82
KY,Breathitt,15575,177,201
KY,Breckinridge,19057,245,196
KY,Bullitt,75653,834,481
KY,Butler,13329,162,133
KY,Caldwell,12870,141,171
KY,Calloway,36348,377,347
KY,Campbell,88423,1112,852
KY,Carlisle,5209,67,61
KY,Carroll,10703,154,114
KY,Carter,26771,347,286
KY,Casey,16498,184,187
KY,Christian,80938,1473,642
KY,Clark,36159,442,354
KY,Clay,23629,264,241
KY,Clinton,9403,121,132
KY,Crittenden,9110,110,109
KY,Cumberland,6706,71,90
KY,Daviess,95394,1361,945
KY,Edmonson,11926,119,113
KY,Elliott,9083,79,103
KY,Estill,14859,184,176
KY,Fayette,296545,3985,2082
KY,Fleming,14667,190,147
KY,Floyd,41899,533,483
KY,Franklin,48968,609,502
KY,Fulton,6814,75,101
KY,Gallatin,8202,124,92
KY,Garrard,17085,184,145
KY,Grant,25542,395,204
KY,Graves,37719,455,428
KY,Grayson,25581,326,278
KY,Green,11510,123,127
KY,Greenup,38020,421,445
KY,Hancock,8635,122,82
KY,Hardin,99770,1543,752
KY,Harlan,30956,371,410
KY,Harrison,18794,233,196
KY,Hart,18396,237,181
KY,Henderson,45496,605,440
KY,Henry,16060,202,162
KY,Hickman,4851,49,63
KY,Hopkins,46167,568,557
KY,Jackson,13243,161,154
KY,Jefferson,721594,9903,7061
KY,Jessamine,47589,671,359
KY,Johnson,23827,293,272
KY,Kenton,158729,2366,1321
KY,Knott,17126,179,160
KY,Knox,32710,504,378
KY,Larue,13663,163,161
KY,Laurel,57749,740,551
KY,Lawrence,16573,195,185
KY,Lee,7339,72,103
KY,Leslie,11503,125,130
KY,Letcher,23633,285,310
KY,Lewis,13752,176,165
KY,Lincoln,25172,315,252
KY,Livingston,9598,98,111
KY,Logan,27174,351,288
KY,Lyon,8291,56,112
KY,McCracken,65880,806,759
KY,McCreary,17795,240,184
KY,McLean,9607,107,109
KY,Madison,83258,1059,595
KY,Magoffin,13166,162,135
KY,Marion,19486,274,175
KY,Marshall,31200,329,387
KY,Martin,13070,141,125
KY,Mason,17378,200,187
KY,Meade,26501,241,163
KY,Menifee,6593,72,78
KY,Mercer,21920,272,229
KY,Metcalfe,10063,130,134
KY,Monroe,11569,143,129
KY,Montgomery,25835,354,226
KY,Morgan,14092,143,126
KY,Muhlenberg,31274,350,376
KY,Nelson,43550,627,324
KY,Nicholas,6874,84,89
KY,Ohio,23534,331,271
KY,Oldham,58095,668,326
KY,Owen,11380,135,111
KY,Owsley,4619,61,71
KY,Pendleton,14887,172,127
KY,Perry,29136,373,376
KY,Pike,65446,697,775
KY,Powell,13566,174,172
KY,Pulaski,60853,773,714
KY,Robertson,2237,21,19
KY,Rockcastle,16504,199,184
KY,Rowan,22872,260,199
KY,Russell,17377,207,188
KY,Scott,45841,734,256
KY,Shelby,42078,578,308
KY,Simpson,17019,203,175
KY,Spencer,17737,215,115
KY,Taylor,24420,287,254
KY,Todd,12253,189,118
KY,Trigg,13290,149,154
KY,Trimble,8958,116,89
KY,Union,14990,159,164
KY,Warren,108669,1501,873
KY,Washington,11257,142,118
KY,Wayne,20748,244,221
KY,Webster,13706,181,149
KY,Whitley,38813,480,464
KY,Wolfe,7099,109,115
KY,Woodford,24986,315,202
LA,Acadia Parish,60095,978,643
LA,Allen Parish,25636,333,235
LA,Ascension Parish,104822,1735,678
LA,Assumption Parish,22874,276,220
LA,Avoyelles Parish,42511,648,504
LA,Beauregard Parish,35419,475,317
LA,Bienville Parish,14729,194,206
LA,Bossier Parish,111492,1771,913
LA,Caddo Parish,253623,3737,2565
LA,Calcasieu Parish,187554,2781,1793
LA,Caldwell Parish,10439,123,115
LA,Cameron Parish,6584,57,40
LA,Catahoula Parish,10460,154,112
LA,Claiborne Parish,16118,169,191
LA,Concordia Parish,18989,272,218
LA,De Soto Parish,26401,378,288
LA,East Baton Rouge Parish,434633,5995,3488
LA,East Carroll Parish,8102,141,84
LA,East Feliciana Parish,20970,258,237
LA,Evangeline Parish,35330,528,390
LA,Franklin Parish,19807,288,250
LA,Grant Parish,20164,262,198
LA,Iberia Parish,75101,1128,678
LA,Iberville Parish,32505,468,353
LA,Jackson Parish,15063,203,191
LA,Jefferson Parish,443342,5429,4253
LA,Jefferson Davis Parish,31097,460,329
LA,Lafayette Parish,210954,3179,1605
LA,Lafourche Parish,93682,1171,795
LA,La Salle Parish,13964,181,159
LA,Lincoln Parish,43286,578,350
LA,Livingston Parish,123326,1858,906
LA,Madison Parish,11385,207,150
LA,Morehouse Parish,28223,370,366
LA,Natchitoches Parish,39255,626,391
LA,Orleans Parish,354850,4558,3517
LA,Ouachita Parish,151502,2344,1413
LA,Plaquemines Parish,20942,256,177
LA,Pointe Coupee Parish,22447,307,266
LA,Rapides Parish,133937,1988,1400
LA,Red River Parish,9003,139,96
LA,Richland Parish,20422,301,241
LA,Sabine Parish,23733,344,230
LA,St. Bernard Parish,40655,622,384
LA,St. Charles Parish,51611,696,389
LA,St. Helena Parish,10551,109,111
LA,St. James Parish,21054,315,198
LA,St. John the Baptist Parish,47086,714,372
LA,St. Landry Parish,92326,1431,937
LA,St. Martin Parish,52217,763,453
LA,St. Mary Parish,50815,762,504
LA,St. Tammany Parish,231495,3195,1936
LA,Tangipahoa Parish,118688,1874,1132
LA,Tensas Parish,5609,83,64
LA,Terrebonne Parish,109291,1701,884
LA,Union Parish,22584,311,260
LA,Vermilion Parish,56141,810,549
LA,Vernon Parish,46616,751,323
LA,Washington Parish,45669,657,563
LA,Webster Parish,40544,529,527
LA,West Baton Rouge Parish,22638,322,209
LA,West Carroll Parish,11329,136,124
LA,West Feliciana Parish,15055,121,127
LA,Winn Parish,15331,192,181
MA,Barnstable,221151,1921,2803
MA,Berkshire,129288,1307,1500
MA,Bristol,547433,6504,4986
MA,Dukes,15974,160,149
MA,Essex,742582,9032,6305
MA,Franklin,71778,696,636
MA,Hampden,471081,5919,4358
MA,Hampshire,156044,1256,1192
MA,Middlesex,1505006,17115,11083
MA,Nantucket,11322,165,74
MA,Norfolk,666303,7515,5463
MA,Plymouth,498344,5949,4105
MA,Suffolk,753580,9661,5179
MA,Worcester,803701,9768,6648
MD,Allegany,72532,705,880
MD,Anne Arundel,521209,6904,3803
MD,Baltimore,789814,9898,7610
MD,Calvert,89212,1026,634
MD,Caroline,33367,512,305
MD,Carroll,170089,1932,1377
MD,Cecil,100796,1305,812
MD,Charles,142226,1922,902
MD,Dorchester,32043,424,387
MD,Frederick,227980,3029,1504
MD,Garrett,29555,302,323
MD,Harford,242514,3021,1814
MD,Howard,281884,3411,1417
MD,Kent,20247,230,240
MD,Montgomery,971600,13662,5497
MD,Prince George's,834560,12335,5339
MD,Queen Anne's,47958,547,375
MD,St. Mary's,102999,1547,685
MD,Somerset,25959,282,253
MD,Talbot,36262,411,452
MD,Washington,145910,1857,1357
MD,Wicomico,94222,1364,898
MD,Worcester,49122,497,597
MD,Baltimore City,637418,9861,6758
ME,Androscoggin,106539,1289,1055
ME,Aroostook,71488,679,875
ME,Cumberland,278559,2830,2447
ME,Franklin,29735,292,260
ME,Hancock,53447,523,570
ME,Kennebec,121090,1270,1194
ME,Knox,40801,399,452
ME,Lincoln,34576,305,364
ME,Oxford,56244,586,613
ME,Penobscot,149419,1637,1426
ME,Piscataquis,16795,168,228
ME,Sagadahoc,36391,390,348
ME,Somerset,50947,534,529
ME,Waldo,38287,384,371
ME,Washington,32107,334,438
ME,York,201876,2063,1724
MI,Alcona,11091,72,178
MI,Alger,9286,86,102
MI,Allegan,113449,1533,872
MI,Alpena,29289,298,356
MI,Antrim,23834,242,248
MI,Arenac,16092,170,192
MI,Baraga,8604,95,102
MI,Barry,58434,722,491
MI,Bay,107434,1285,1074
MI,Benzie,17227,193,192
MI,Berrien,160472,2093,1615
MI,Branch,44737,602,422
MI,Calhoun,135616,1843,1381
MI,Cass,49925,525,449
MI,Charlevoix,25796,283,259
MI,Cheboygan,26106,254,292
MI,Chippewa,38731,407,297
MI,Clare,30104,333,388
MI,Clinton,69893,874,514
MI,Crawford,14203,131,151
MI,Delta,36918,415,422
MI,Dickinson,26691,283,366
MI,Eaton,106077,1233,836
MI,Emmet,33649,374,320
MI,Genesee,424043,5766,3993
MI,Gladwin,25724,258,304
MI,Gogebic,15936,132,224
MI,Grand Traverse,86333,1048,738
MI,Gratiot,41948,505,435
MI,Hillsdale,45650,549,441
MI,Houghton,35333,437,354
MI,Huron,32236,325,442
MI,Ingham,277633,3570,1906
MI,Ionia,62574,833,451
MI,Iosco,25817,252,405
MI,Iron,11633,97,177
MI,Isabella,67176,794,460
MI,Jackson,159828,2064,1526
MI,Kalamazoo,248407,3222,1941
MI,Kalkaska,16891,229,157
MI,Kent,608315,9347,4240
MI,Keweenaw,2305,21,25
MI,Lake,10926,115,142
MI,Lapeer,89974,1025,687
MI,Leelanau,21899,206,203
MI,Lenawee,99837,1236,879
MI,Livingston,183118,2071,1135
MI,Luce,6518,65,78
MI,Mackinac,10591,104,127
MI,Macomb,831427,9931,7448
MI,Manistee,24439,249,321
MI,Marquette,65703,675,639
MI,Mason,28637,323,313
MI,Mecosta,41775,454,348
MI,Menominee,23969,260,263
MI,Midland,82548,928,681
MI,Missaukee,14838,172,152
MI,Monroe,152721,1810,1249
MI,Montcalm,62733,851,569
MI,Montmorency,10094,90,156
MI,Muskegon,173951,2428,1569
MI,Newaygo,48686,650,458
MI,Oakland,1205508,13763,9181
MI,Oceana,27577,400,236
MI,Ogemaw,21234,223,300
MI,Ontonagon,6569,44,103
MI,Osceola,22703,301,210
MI,Oscoda,8707,88,109
MI,Otsego,23412,270,234
MI,Ottawa,261957,3744,1595
MI,Presque Isle,13436,121,179
MI,Roscommon,24682,221,378
MI,Saginaw,200050,2513,1988
MI,St. Clair,167562,2022,1502
MI,St. Joseph,61723,940,567
MI,Sanilac,42064,534,447
MI,Schoolcraft,8127,76,114
MI,Shiawassee,70006,849,653
MI,Tuscola,55395,662,535
MI,Van Buren,78227,1059,705
MI,Washtenaw,347563,4039,1958
MI,Wayne,1925848,25943,18463
MI,Wexford,31553,418,322
MN,Aitkin,15646,162,199
MN,Anoka,331582,4379,1599
MN,Becker,32076,452,328
MN,Beltrami,44350,682,333
MN,Benton,40193,591,319
MN,Big Stone,5251,56,83
MN,Blue Earth,61010,784,432
MN,Brown,25603,303,263
MN,Carlton,34327,447,335
MN,Carver,92107,1361,359
MN,Cass,28534,385,289
MN,Chippewa,12321,163,139
MN,Chisago,50625,729,350
MN,Clay,56763,812,415
MN,Clearwater,8242,123,102
MN,Cook,5472,50,33
MN,Cottonwood,11116,143,135
MN,Crow Wing,62723,835,587
MN,Dakota,396500,5509,1903
MN,Dodge,19772,307,123
MN,Douglas,36390,469,381
MN,Faribault,14506,178,203
MN,Fillmore,20838,290,237
MN,Freeborn,31002,389,362
MN,Goodhue,45836,613,436
MN,Grant,5835,73,84
MN,Hennepin,1156212,15829,7583
MN,Houston,19244,212,172
MN,Hubbard,18644,243,188
MN,Isanti,39442,521,258
MN,Itasca,44727,540,474
MN,Jackson,10786,109,135
MN,Kanabec,15899,180,136
MN,Kandiyohi,41123,621,361
MN,Kittson,4374,43,61
MN,Koochiching,13128,137,158
MN,Lac qui Parle,7110,77,101
MN,Lake,10610,102,135
MN,Lake of the Woods,3880,43,47
MN,Le Sueur,28059,379,226
MN,Lincoln,5723,68,85
MN,Lyon,25074,347,224
MN,McLeod,36939,543,290
MN,Mahnomen,5025,97,37
MN,Marshall,9184,115,80
MN,Martin,20245,247,252
MN,Meeker,23154,337,237
MN,Mille Lacs,26383,378,249
MN,Morrison,32883,467,314
MN,Mower,38215,538,385
MN,Murray,8416,94,83
MN,Nicollet,32224,402,221
MN,Nobles,20558,343,171
MN,Norman,6455,76,94
MN,Olmsted,143962,2253,880
MN,Otter Tail,56588,669,677
MN,Pennington,13842,200,139
MN,Pine,28368,335,253
MN,Pipestone,9353,150,131
MN,Polk,30776,424,348
MN,Pope,10869,132,138
MN,Ramsey,506278,7055,3975
MN,Red Lake,4188,53,39
MN,Redwood,15464,210,196
MN,Renville,15718,196,189
MN,Rice,62723,850,460
MN,Rock,9483,141,126
MN,Roseau,15911,219,131
MN,St. Louis,197767,2260,2022
MN,Scott,131939,2282,512
MN,Sherburne,87832,1429,427
MN,Sibley,14925,225,134
MN,Stearns,148955,2041,868
MN,Steele,36775,566,281
MN,Stevens,9629,106,73
MN,Swift,10823,122,118
MN,Todd,23869,329,223
MN,Traverse,3573,38,46
MN,Wabasha,21884,283,198
MN,Wadena,13269,187,200
MN,Waseca,18771,273,159
MN,Washington,231958,3164,1167
MN,Watonwan,10912,153,100
MN,Wilkin,6264,78,73
MN,Winona,49436,574,386
MN,Wright,121907,2280,663
MN,Yellow Medicine,9867,121,138
MO,Adair,25135,309,207
MO,Andrew,17052,191,155
MO,Atchison,6036,55,80
MO,Audrain,25556,415,301
MO,Barry,35881,509,415
MO,Barton,12386,145,131
MO,Bates,16761,219,190
MO,Benton,18461,180,275
MO,Bollinger,11841,149,126
MO,Boone,156377,2114,936
MO,Buchanan,89856,1243,939
MO,Butler,41471,598,521
MO,Caldwell,9160,115,107
MO,Callaway,43727,534,341
MO,Camden,40705,465,442
MO,Cape Girardeau,73957,978,715
MO,Carroll,9535,103,121
MO,Carter,5870,79,84
MO,Cass,100184,1374,821
MO,Cedar,13544,163,202
MO,Chariton,7594,96,100
MO,Christian,77455,1131,590
MO,Clark,7127,90,90
MO,Clay,228358,3322,1535
MO,Clinton,21002,268,264
MO,Cole,75018,1019,586
MO,Cooper,17298,217,195
MO,Crawford,23915,331,270
MO,Dade,7316,82,122
MO,Dallas,16637,226,167
MO,Daviess,8078,133,81
MO,DeKalb,12112,116,115
MO,Dent,15042,179,195
MO,Douglas,13608,175,144
MO,Dunklin,31039,458,435
MO,Franklin,101263,1379,969
MO,Gasconade,15096,178,189
MO,Gentry,6108,84,79
MO,Greene,269630,3674,2492
MO,Grundy,10047,125,154
MO,Harrison,8769,110,122
MO,Henry,22176,254,291
MO,Hickory,8903,74,136
MO,Holt,4868,64,65
MO,Howard,9857,116,108
MO,Howell,38921,559,488
MO,Iron,9943,125,167
MO,Jackson,705708,10256,5904
MO,Jasper,118179,1875,1116
MO,Jefferson,219046,2956,1729
MO,Johnson,52657,755,362
MO,Knox,3981,51,62
MO,Laclede,35432,512,377
MO,Lafayette,32572,420,371
MO,Lawrence,37648,541,423
MO,Lewis,9791,105,103
MO,Lincoln,53311,828,424
MO,Linn,12606,161,183
MO,Livingston,14235,175,192
MO,McDonald,23063,365,175
MO,Macon,15359,193,206
MO,Madison,12341,164,178
MO,Maries,8821,98,98
MO,Marion,28449,401,337
MO,Mercer,3475,43,39
MO,Miller,24778,325,280
MO,Mississippi,13266,180,161
MO,Moniteau,15132,212,133
MO,Monroe,8993,112,102
MO,Montgomery,11698,155,160
MO,Morgan,20527,264,268
MO,New Madrid,17480,239,216
MO,Newton,56121,749,554
MO,Nodaway,22130,262,184
MO,Oregon,10291,120,127
MO,Osage,13561,175,125
MO,Ozark,9315,110,130
MO,Pemiscot,18193,296,208
MO,Perry,18847,262,203
MO,Pettis,41421,630,405
MO,Phelps,42248,539,439
MO,Pike,18406,240,191
MO,Platte,90688,1123,536
MO,Polk,30626,414,321
MO,Pulaski,46457,714,271
MO,Putnam,4759,59,78
MO,Ralls,9634,115,93
MO,Randolph,25501,334,272
MO,Ray,23358,296,252
MO,Reynolds,6202,57,85
MO,Ripley,13395,174,184
MO,St. Charles,355367,4960,2214
MO,St. Clair,9276,106,136
MO,Ste. Genevieve,17542,202,180
MO,St. Francois,63884,816,723
MO,St. Louis,992408,11931,9267
MO,Saline,22821,308,231
MO,Schuyler,4144,44,48
MO,Scotland,4803,66,60
MO,Scott,40855,583,407
MO,Shannon,8361,102,88
MO,Shelby,6325,88,97
MO,Stoddard,29069,365,356
MO,Stone,31424,322,340
MO,Sullivan,6835,94,75
MO,Taney,48023,686,480
MO,Texas,24563,320,305
MO,Vernon,20166,278,242
MO,Warren,31485,464,265
MO,Washington,24400,327,278
MO,Wayne,12392,136,200
MO,Webster,36552,560,299
MO,Worth,2014,18,24
MO,Wright,17908,264,220
MO,St. Louis City,356587,5247,3399
MS,Adams,30722,416,409
MS,Alcorn,35822,455,452
MS,Amite,13038,162,157
MS,Attala,19755,305,270
MS,Benton,7981,122,84
MS,Bolivar,36766,605,407
MS,Calhoun,14422,201,166
MS,Carroll,10278,116,87
MS,Chickasaw,18683,278,182
MS,Choctaw,9023,110,81
MS,Claiborne,10755,147,102
MS,Clarke,17207,223,199
MS,Clay,20722,305,235
MS,Coahoma,26936,502,322
MS,Copiah,29094,457,292
MS,Covington,20544,315,238
MS,DeSoto,158719,2369,1053
MS,Forrest,81078,1233,745
MS,Franklin,8324,122,87
MS,George,22681,368,210
MS,Greene,14352,157,105
MS,Grenada,23046,331,290
MS,Hancock,40962,483,385
MS,Harrison,181191,2776,1658
MS,Hinds,247631,3867,1993
MS,Holmes,20290,377,234
MS,Humphreys,9809,181,116
MS,Issaquena,1612,13,4
MS,Itawamba,23000,296,277
MS,Jackson,132922,1824,1165
MS,Jasper,17940,257,177
MS,Jefferson,8928,122,79
MS,Jefferson Davis,12543,177,142
MS,Jones,67776,1107,711
MS,Kemper,9833,120,98
MS,Lafayette,43975,530,374
